28513570,	0
28513569,	0
28513568,	0
28513631,	0
28513630,	0
28513629,	0
28513628,	0
28513627,	0
28513626,	0
28525818,	0
28525817,	0
28525816,	0
28525815,	0
28525814,	0
28525813,	0
28525812,	0
28525811,	0
28525810,	0
28525809,	0
28525808,	0
28525807,	0
28525806,	0
28525805,	0
28525804,	0
28525803,	0
28525802,	0
28525801,	0
28525800,	0
28525799,	0
28525798,	0
28525797,	0
28525796,	0
28525795,	0
28525794,	0
28525793,	0
28525792,	0
28525919,	0
28525918,	0
28525917,	0
28525916,	0
28525915,	0
28525914,	0
28525913,	0
28525912,	0
28525911,	0
28525910,	0
28525909,	0
28525908,	0
28525907,	0
28525906,	0
28525905,	0
28525904,	0
28525903,	0
28525902,	0
28525901,	0
28525900,	0
28525899,	0
28525898,	0
28525897,	0
28527125,	0
28527124,	0
28527123,	0
28527122,	0
28527121,	0
28527120,	0
28527119,	0
28527118,	0
28527117,	0
28527116,	0
28527115,	0
28527114,	0
28527113,	0
28527112,	0
28527111,	0
28527110,	0
28527109,	0
28527108,	0
28527107,	0
28527106,	0
28527105,	0
28527104,	0
28527151,	0
28527150,	0
28527149,	0
28527148,	0
28527147,	0
28527146,	0
28527145,	0
28527144,	0
28527143,	0
28527142,	0
28527141,	0
28527140,	0
28527139,	0
28527138,	0
28527137,	0
28527136,	0
28529439,	0
28529438,	0
28529437,	0
28529436,	0
28529435,	0
28529434,	0
28529433,	0
28529432,	0
28529431,	0
28529430,	0
28529429,	0
28529428,	0
28529427,	0
28529426,	0
28529425,	0
28529424,	0
28529423,	0
28529422,	0
28529421,	0
28529420,	0
28529419,	0
28529418,	0
28529417,	0
28529416,	0
28529415,	0
28529414,	0
28529413,	0
28529412,	0
28529411,	0
28529410,	0
28529409,	0
28529408,	0
28529455,	0
28529454,	0
28529453,	0
28529452,	0
28529451,	0
28529449,	0
28529447,	0
28529446,	0
28529445,	0
28529444,	0
28529443,	0
28529442,	0
28529441,	0
28529440,	0
28529503,	0
28529502,	0
28529501,	0
28529500,	0
28529499,	0
28529498,	0
28529497,	0
28529496,	0
28529495,	0
28529494,	0
28529493,	0
28529554,	0
28529553,	0
28529552,	0
28529551,	0
28529550,	0
28529549,	0
28529548,	0
28529547,	0
28529546,	0
28529545,	0
28529544,	0
28529543,	0
28529542,	0
28529541,	0
28529540,	0
28529539,	0
28529538,	0
28529537,	0
28529536,	0
28529599,	0
28529598,	0
28529597,	0
28529596,	0
28529595,	0
28529594,	0
28529593,	0
28529592,	0
28529591,	0
28529590,	0
28529589,	0
28529588,	0
28529587,	0
28529586,	0
28529585,	0
28529584,	0
28529583,	0
28529582,	0
28529581,	0
28529580,	0
28529579,	0
28529578,	0
28529577,	0
28529576,	0
28529575,	0
28529574,	0
28529573,	0
28529572,	0
28529571,	0
28529570,	0
28529569,	0
28529568,	0
28529631,	0
28529630,	0
28529629,	0
28529628,	0
28529627,	0
28529626,	0
28529625,	0
28529624,	0
28529623,	0
28534288,	0
28534277,	0
28534276,	0
28534319,	0
28534318,	0
28534437,	0
28534436,	0
28534526,	0
28534525,	0
28534524,	0
28534523,	0
28534522,	0
28534521,	0
28534520,	0
28534519,	0
28534518,	0
28534517,	0
28534516,	0
28534515,	0
28534514,	0
28534513,	196
28534512,	196
28534508,	0
28534507,	0
28534506,	0
28534505,	0
28534504,	0
28534503,	0
28534502,	0
28534501,	0
28534500,	0
28534499,	0
28534498,	0
28534497,	0
28534496,	0
28534558,	196
28534557,	0
28534556,	0
28534555,	0
28534554,	0
28534549,	0
28534546,	0
28534543,	0
28534542,	0
28534541,	0
28534540,	0
28534539,	0
28534538,	0
28534537,	0
28534536,	0
28534535,	0
28534534,	0
28534533,	0
28534532,	0
28534531,	0
28534530,	0
28534529,	0
28534528,	0
28534590,	0
28534589,	0
28534588,	0
28534587,	0
28534586,	0
28534585,	0
28534584,	0
28534583,	0
28534582,	0
28534581,	0
28534580,	0
28534579,	0
28534578,	0
28534577,	196
28534576,	196
28534572,	0
28534571,	0
28534570,	0
28534569,	0
28534568,	0
28534567,	0
28534566,	0
28534565,	0
28534564,	0
28534563,	0
28534562,	0
28534561,	0
28534560,	0
28534622,	0
28534621,	0
28534620,	0
28534619,	0
28534618,	0
28534617,	0
28534616,	0
28534615,	0
28534614,	0
28534612,	196
28534611,	0
28534610,	0
28534607,	0
28534606,	196
28534605,	0
28534604,	0
28534603,	0
28534602,	0
28534601,	0
28534600,	0
28534599,	0
28534598,	0
28534597,	0
28534596,	0
28534595,	0
28534594,	0
28534593,	0
28534592,	0
28534654,	0
28534651,	0
28534650,	0
28534649,	0
28534648,	0
28534641,	0
28534640,	0
28534636,	0
28534629,	0
28534628,	0
28534627,	196
28534626,	196
28534625,	0
28534624,	196
28534686,	0
28534685,	0
28534684,	0
28534683,	0
28534682,	0
28534674,	0
28534671,	0
28534670,	0
28534662,	0
28534661,	0
28534660,	0
28534659,	0
28534658,	0
28534657,	0
28534656,	0
28534718,	0
28534717,	0
28534716,	0
28534715,	0
28534714,	0
28534713,	0
28534712,	0
28534705,	0
28534704,	0
28534700,	0
28534693,	0
28534692,	0
28534691,	0
28534690,	0
28534689,	0
28534688,	0
28534750,	0
28534749,	0
28534748,	196
28534747,	0
28537817,	196
28537816,	196
28537815,	0
28537813,	0
28537812,	0
28537811,	0
28537810,	0
28537809,	0
28537808,	0
28537807,	0
28537802,	0
28537801,	0
28537799,	0
28537796,	0
28537794,	0
28537793,	0
28537792,	0
28537854,	0
28537853,	0
28537852,	0
28537851,	0
28537842,	0
28537839,	0
28537838,	0
28537836,	0
28537835,	0
28537834,	0
28537832,	0
28537830,	0
28537829,	0
28537828,	0
28537827,	0
28537826,	0
28537824,	0
28537886,	0
28537885,	0
28537884,	0
28537872,	0
28537871,	0
28537902,	0
28537894,	0
28538030,	0
28538028,	0
28538027,	0
28538026,	0
28538024,	0
28538023,	0
28538022,	0
28538021,	0
28538020,	0
28538019,	0
28538018,	0
28538017,	0
28538016,	0
28538078,	0
28538077,	0
28538075,	0
28538074,	0
28538073,	0
28538072,	0
28538065,	0
28538064,	0
28538063,	0
28538052,	0
28538050,	0
28538049,	0
28538048,	0
28538110,	0
28538109,	0
28538108,	0
28538107,	0
28538098,	0
28538095,	0
28538094,	0
28538086,	0
28538085,	0
28538084,	0
28538083,	0
28538082,	0
28538080,	0
28538142,	0
28538141,	0
28538139,	0
28538138,	0
28538137,	0
28538136,	0
28538129,	0
28538128,	0
28538127,	0
28538116,	0
28538114,	0
28538113,	0
28538112,	0
28538171,	0
28538159,	0
28538158,	0
28538150,	0
28538149,	0
28538148,	0
28538147,	0
28538146,	0
28538144,	0
28538206,	0
28539002,	0
28539001,	0
28539000,	0
28538993,	0
28538992,	0
28538991,	0
28538980,	0
28538979,	0
28538978,	0
28538977,	0
28538976,	0
28539038,	0
28539037,	0
28539036,	0
28539035,	0
28539034,	0
28539026,	0
28539023,	0
28539022,	0
28539014,	0
28539013,	0
28539012,	0
28539011,	0
28539010,	0
28539009,	0
28539008,	0
28539070,	0
28539069,	0
28539068,	0
28539067,	0
28539066,	0
28539065,	0
28539064,	0
28539057,	0
28539056,	0
28539055,	0
28539044,	0
28539043,	0
28539042,	0
28539041,	0
28539040,	0
28539102,	0
28539101,	0
28539100,	0
28539099,	0
28539098,	0
28539090,	0
28539087,	0
28539086,	0
28539078,	0
28539077,	0
28539076,	0
28539075,	0
28539074,	0
28539073,	0
28539072,	0
28539134,	0
28539133,	0
28539132,	0
28539131,	0
28539130,	0
28539129,	0
28539128,	0
28539127,	0
28539125,	0
28539124,	0
28539123,	0
28539122,	0
28539121,	0
28539120,	0
28539119,	0
28539115,	0
28539114,	0
28539113,	0
28539112,	0
28539111,	0
28539109,	0
28539108,	0
28539107,	0
28539106,	0
28539105,	0
28539104,	0
28539166,	0
28539165,	0
28539164,	0
28539163,	0
28539162,	0
28539161,	0
28539160,	0
28539159,	0
28539158,	0
28539157,	0
28539156,	0
28539154,	0
28539151,	0
28539150,	0
28539148,	0
28539147,	0
28539146,	0
28539144,	0
28539143,	0
28539142,	0
28539141,	0
28539140,	0
28539139,	0
28539138,	0
28539137,	0
28539136,	0
28539198,	0
28539197,	0
28539196,	0
28539195,	0
28539194,	0
28539193,	0
28539192,	0
28539191,	0
28539189,	0
28539188,	0
28539187,	0
28539186,	0
28539185,	0
28539184,	0
28539183,	0
28539179,	0
28539178,	0
28539177,	0
28539176,	0
28539175,	0
28539173,	0
28539172,	0
28539171,	0
28539170,	0
28539169,	0
28539168,	0
28539230,	0
28539229,	0
28539228,	0
28539227,	0
28539226,	0
28539218,	0
28539215,	0
28539214,	0
28539212,	0
28539211,	0
28539210,	0
28539208,	0
28539207,	0
28539206,	0
28539205,	0
28539204,	0
28539203,	0
28539202,	0
28539201,	0
28539200,	0
28539262,	0
28539261,	0
28539260,	0
28539259,	0
28539258,	0
28539257,	0
28539256,	0
28539249,	0
28539248,	0
28558106,	0
28558105,	0
28558102,	0
28558101,	0
28558132,	0
28558116,	0
28558112,	0
28558174,	0
28558173,	0
28558171,	0
28558170,	0
28611517,	0
28611515,	0
28611509,	0
28611508,	0
28611507,	0
28611504,	0
28611501,	0
28611499,	0
28611498,	0
28611497,	0
28611496,	0
28611494,	0
28611493,	196
28611492,	0
28611551,	0
28611548,	0
28611547,	0
28611546,	0
28611545,	0
28611544,	0
28611543,	0
28611541,	0
28611540,	0
28611538,	0
28611537,	0
28611535,	0
28611530,	0
28611529,	0
28611528,	0
28611527,	0
28611526,	0
28611525,	0
28611524,	0
28611523,	0
28611521,	0
28611583,	0
28611581,	0
28611580,	0
28611579,	0
28611578,	0
28611577,	0
28611576,	0
28611574,	0
28611573,	0
28611569,	0
28611567,	0
28611564,	0
28611563,	0
28611562,	0
28611561,	0
28611560,	0
28611559,	0
28611558,	0
28611557,	0
28611556,	0
28611615,	0
28611613,	0
28611612,	0
28611611,	0
28611609,	0
28611605,	0
28611603,	0
28612115,	0
28612113,	0
28612109,	0
28612107,	0
28616053,	0
28616047,	0
28616044,	0
28617192,	0
28617191,	0
28617189,	0
28617187,	0
28617185,	0
28617184,	0
28617247,	0
28617242,	0
28617241,	0
28617239,	0
28617237,	0
28617236,	0
28617233,	0
28617231,	0
28617230,	0
28617226,	0
28617221,	0
28617220,	0
28617274,	0
28617272,	0
28617269,	0
28617263,	0
28617258,	0
28617253,	0
28617251,	0
28617250,	0
28617249,	0
28617248,	0
28617311,	0
28617310,	0
28617305,	0
28617302,	0
28617293,	196
28617290,	0
28617288,	0
28617342,	0
28617328,	0
28617353,	0
28617347,	0
28617344,	0
28617437,	0
28617469,	0
28617468,	0
28617454,	0
28617501,	0
28617472,	0
28617533,	0
28617555,	0
28617552,	0
28617550,	0
28617536,	0
28617582,	0
28617578,	0
28617630,	0
28617629,	0
28617613,	0
28617662,	0
28625402,	0
28625401,	0
28625397,	0
28625395,	0
28625394,	0
28625393,	0
28625392,	0
28625387,	0
28625383,	0
28625382,	0
28644187,	0
28644185,	0
28644183,	0
28644181,	0
28644180,	0
28644179,	0
28644178,	0
28644177,	0
28644802,	0
28644801,	0
28644862,	0
28644860,	0
28644858,	0
28644857,	0
28644853,	0
28644851,	0
28644850,	0
28644849,	0
28644846,	0
28644844,	0
28644842,	0
28644841,	0
28644838,	30
28644836,	30
28644834,	30
28644833,	30
28644891,	30
28644890,	30
28644889,	30
28644888,	30
28644884,	30
28644882,	30
28644881,	30
28644876,	30
28644874,	30
28644873,	30
28644867,	30
28644866,	30
28644865,	30
28644921,	30
28644914,	30
28644913,	30
28644906,	30
28644905,	30
28644904,	30
28644897,	30
28644896,	30
28644991,	30
28644988,	30
28644986,	30
28644984,	30
28644982,	30
28644981,	30
28644979,	30
28644977,	30
28644974,	30
28644971,	30
28644969,	30
28644967,	30
28644964,	30
28644962,	195
28645023,	31
28645021,	30
28645018,	30
28645017,	30
28645014,	30
28645008,	30
28645005,	30
28645002,	30
28645001,	30
28645000,	30
28644999,	30
28644997,	30
28644994,	30
28644993,	30
28644992,	30
28645054,	30
28645053,	30
28645052,	30
28645051,	30
28645050,	30
28645049,	30
28645048,	30
28645047,	30
28645046,	30
28645045,	30
28645044,	30
28645043,	30
28645042,	30
28645041,	30
28645039,	30
28645038,	30
28645037,	30
28645036,	30
28645035,	30
28645034,	30
28645033,	30
28645032,	30
28645030,	30
28645029,	30
28645028,	30
28645027,	30
28645026,	30
28645025,	30
28645086,	30
28645085,	30
28645084,	30
28645083,	30
28645082,	30
28645081,	30
28645078,	30
28645077,	30
28645076,	30
28645075,	30
28645074,	30
28645073,	30
28645072,	30
28645070,	30
28645069,	30
28645068,	30
28645067,	30
28645066,	30
28645065,	30
28645064,	30
28645062,	30
28645061,	30
28645060,	30
28645059,	30
28645058,	30
28645057,	30
28645056,	30
28645119,	30
28645118,	30
28645117,	30
28645116,	30
28645114,	30
28645112,	30
28645110,	30
28645109,	30
28645107,	30
28645105,	30
28645103,	30
28645099,	30
28645097,	30
28645095,	30
28645094,	30
28645093,	30
28645092,	30
28645090,	30
28645088,	30
28645151,	30
28645150,	30
28645148,	30
28645146,	30
28645145,	30
28645144,	30
28645143,	30
28645141,	30
28645139,	30
28645135,	30
28645134,	30
28645132,	30
28645130,	30
28645129,	30
28645128,	30
28645127,	30
28645126,	30
28645124,	30
28645122,	30
28645121,	30
28645120,	30
28665260,	0
28665259,	0
28665258,	0
28665257,	0
28665256,	0
28665255,	0
28665254,	0
28665253,	0
28665252,	0
28665251,	0
28665250,	0
28665905,	0
28665904,	0
28665903,	0
28665902,	0
28665901,	0
28665900,	0
28674460,	0
28674459,	0
28674458,	0
28674457,	0
28674456,	0
28674455,	0
28674454,	0
28674453,	0
28674452,	0
28674451,	0
28674450,	0
28674449,	0
28674448,	0
28674447,	0
28674446,	0
28674445,	0
28674444,	0
28674443,	0
28674442,	0
28674441,	0
28674440,	0
28674439,	0
28674438,	0
28674437,	0
28674436,	0
28674435,	0
28674434,	0
28674433,	0
28674432,	0
28674495,	0
28674494,	0
28674493,	0
28674492,	0
28674491,	0
28674490,	0
28674489,	0
28674488,	0
28674487,	0
28674486,	0
28674485,	0
28674484,	0
28674483,	0
28674482,	0
28674481,	0
28674480,	0
28674479,	0
28674478,	0
28674477,	0
28674476,	0
28674475,	0
28674474,	0
28674473,	0
28674472,	0
28674471,	0
28674470,	0
28674469,	0
28674468,	0
28674467,	0
28674466,	0
28674465,	0
28674464,	0
28674527,	0
28674526,	0
28674525,	0
28674524,	0
28674523,	0
28674522,	0
28674521,	0
28674520,	0
28674519,	0
28674518,	0
28674517,	0
28674516,	0
28674515,	0
28674514,	0
28674513,	0
28674512,	0
28674511,	0
28674510,	0
28674509,	0
28674508,	0
28674507,	0
28674506,	0
28674505,	0
28674504,	0
28674503,	0
28674502,	0
28674501,	0
28674500,	0
28674499,	0
28674498,	0
28674497,	0
28674496,	0
28674559,	0
28674558,	0
28674557,	0
28674556,	0
28674555,	0
28674554,	0
28674553,	0
28674552,	0
28674551,	0
28674550,	0
28674549,	0
28674548,	0
28674547,	0
28674546,	0
28674545,	0
28674544,	0
28674543,	0
28674542,	0
28674541,	0
28674540,	0
28674539,	0
28674538,	0
28674537,	0
28674536,	0
28674535,	0
28674534,	0
28674533,	0
28674532,	0
28674531,	0
28674530,	0
28674529,	0
28674528,	0
28674575,	0
28674574,	0
28674573,	0
28674572,	0
28674571,	0
28674570,	0
28674569,	0
28674568,	0
28674567,	0
28674566,	0
28674565,	0
28674564,	0
28674563,	0
28674562,	0
28674561,	0
28674560,	0
28674623,	0
28674622,	0
28674621,	0
28674620,	0
28674619,	0
28674618,	0
28674617,	0
28674616,	0
28674615,	0
28674614,	0
28674613,	0
28674612,	0
28674611,	0
28674610,	0
28674609,	0
28674608,	0
28674607,	0
28674606,	0
28674605,	0
28674604,	0
28674603,	0
28674602,	0
28674601,	0
28674600,	0
28674599,	0
28674598,	0
28674597,	0
28674596,	0
28674595,	0
28674594,	0
28674593,	0
28674592,	0
28676879,	0
28676878,	0
28676877,	0
28676876,	0
28676875,	0
28676874,	0
28676873,	0
28676872,	0
28676871,	0
28676870,	0
28676869,	0
28676868,	0
28676867,	0
28676866,	0
28676865,	0
28676864,	0
28676959,	0
28676958,	0
28676957,	0
28676956,	0
28676955,	0
28676954,	0
28676953,	0
28676952,	0
28676951,	0
28676950,	0
28676949,	0
28676948,	0
28676947,	0
28676946,	0
28676945,	0
28676944,	0
28676943,	0
28676942,	0
28676941,	0
28676940,	0
28676939,	0
28676938,	0
28676937,	0
28676936,	0
28676935,	0
28676934,	0
28676933,	0
28676932,	0
28676931,	0
28676930,	0
28676929,	0
28676928,	0
28676975,	0
28676974,	0
28676973,	0
28676972,	0
28676971,	0
28676970,	0
28676969,	0
28676968,	0
28676967,	0
28676966,	0
28676965,	0
28676964,	0
28676963,	0
28676962,	0
28676961,	0
28676960,	0
28677023,	0
28677022,	0
28677021,	0
28677020,	0
28677019,	0
28677018,	0
28677017,	0
28677016,	0
28677015,	0
28677014,	0
28677013,	0
28677012,	0
28677011,	0
28677010,	169
28677009,	0
28677008,	0
28677007,	0
28677006,	0
28677005,	0
28677004,	0
28677003,	0
28677002,	0
28677001,	0
28677000,	0
28676999,	0
28676998,	0
28676997,	0
28676996,	0
28676995,	0
28676994,	0
28676993,	0
28676992,	0
28677087,	0
28677086,	0
28677085,	0
28677084,	0
28677083,	0
28677082,	0
28677081,	0
28677080,	0
28677079,	0
28677078,	0
28677077,	0
28677076,	0
28677075,	0
28677074,	0
28677073,	0
28677072,	0
28677071,	0
28677070,	0
28677069,	0
28677068,	0
28677067,	0
28677066,	0
28677065,	0
28677064,	0
28677063,	0
28677062,	0
28677061,	0
28677060,	0
28677059,	0
28677058,	0
28677057,	0
28677056,	0
28677119,	0
28677118,	0
28677117,	0
28677116,	0
28677115,	0
28677114,	0
